SaleID	Date	StoreID	CustomerID	EmployeeID	ProductID	Quantity	Discount	SalesAmount	Profit
SA04112	3/02/2026	S02	C0087	E090	P098	1	0	224.56	80.56
SA04113	27/04/2025	S07	C0127	E146	P034	5	0	288.45	73.45
SA04114	4/02/2025	S02	C0100	E058	P045	5	10	339.7	119.7
SA04115	6/10/2025	S04	C0244	E108	P007	2	10	69.37	13.37
SA04116	8/10/2025	S09	C0052	E073	P077	4	5	1822.52	766.52
SA04117	29/09/2025	S02	C0032	E019	P026	1	20	454.43	68.43
SA04118	10/08/2025	S01	C0038	E065	P028	4	15	1444.35	128.35
SA04119	17/04/2025	S07	C0006	E073	P052	5	0	2344.8	494.8
SA04120	27/03/2025	S01	C0025	E080	P002	5	20	1705.88	440.88
SA04121	4/06/2025	S09	C0214	E107	P041	2	0	787.76	325.76
SA04122	3/02/2025	S02	C0021	E064	P006	1	15	350.09	96.09
SA04123	5/05/2025	S04	C0133	E129	P088	3	5	2486.34	1085.34
SA04124	25/09/2025	S03	C0031	E054	P006	3	10	1112.05	350.05
SA04125	18/03/2025	S07	C0032	E123	P029	3	5	570.48	258.48
SA04126	13/05/2026	S10	C0052	E053	P073	5	0	104.3	34.3
SA04127	2/03/2025	S02	C0166	E124	P031	5	15	2364.1	254.1
SA04128	23/05/2026	S02	C0105	E035	P057	1	0	389.39	175.39
SA04129	13/11/2025	S01	C0070	E078	P088	1	20	697.92	230.92
SA04130	15/06/2025	S09	C0046	E075	P048	4	0	2283.16	431.16
SA04131	16/05/2025	S09	C0236	E077	P074	1	0	673.33	182.33
SA04132	12/05/2026	S02	C0110	E112	P022	3	5	1276.09	556.09
SA04133	13/01/2026	S08	C0195	E076	P016	4	20	128.86	24.86
SA04134	15/03/2025	S04	C0041	E010	P093	4	5	541.04	241.04
SA04135	24/04/2025	S11	C0195	E032	P075	4	10	512.17	100.17
SA04136	23/06/2025	S04	C0078	E031	P058	5	10	1738.04	183.04
SA04137	19/02/2025	S02	C0122	E022	P003	3	10	533.6	101.6
SA04138	6/12/2025	S01	C0211	E111	P027	3	5	1532.76	323.76
SA04139	10/03/2025	S07	C0130	E089	P022	2	15	761.18	281.18
SA04140	27/11/2025	S03	C0255	E080	P093	3	5	405.78	180.78
SA04141	23/05/2025	S11	C0187	E073	P078	1	0	740.9	283.9
SA04142	23/04/2026	S10	C0278	E071	P084	4	0	1330.2	566.2
SA04143	3/01/2026	S07	C0200	E073	P056	5	20	1508.8	533.8
SA04144	15/08/2025	S01	C0016	E095	P001	5	20	895.4	175.4
SA04145	15/12/2025	S07	C0232	E090	P069	1	20	438.59	17.59
SA04146	10/01/2026	S06	C0259	E076	P006	4	5	1565.11	549.11
SA04147	5/04/2026	S11	C0045	E117	P010	2	5	1056.68	264.68
SA04148	18/02/2026	S03	C0186	E104	P081	2	15	201.16	25.16
SA04149	23/09/2025	S07	C0005	E122	P087	3	0	551.52	170.52
SA04150	26/03/2025	S05	C0141	E029	P029	1	0	200.17	96.17
SA04151	23/01/2026	S09	C0216	E047	P039	2	0	1767.24	873.24
SA04152	9/06/2026	S08	C0053	E002	P078	3	0	2222.7	851.7
SA04153	23/02/2026	S09	C0031	E070	P082	1	15	576.49	177.49
SA04154	19/05/2025	S09	C0073	E002	P039	1	15	751.08	304.08
SA04155	22/06/2025	S04	C0257	E029	P032	4	15	377.33	61.33
SA04156	15/06/2025	S03	C0118	E037	P070	1	10	755.86	326.86
SA04157	5/07/2025	S03	C0080	E073	P002	5	5	2025.73	760.73
SA04158	12/10/2025	S08	C0168	E040	P029	1	20	160.14	56.14
SA04159	2/01/2026	S10	C0153	E009	P062	5	5	4553.78	2063.78
SA04160	5/04/2025	S01	C0138	E116	P085	1	10	352.56	120.56
SA04161	22/08/2025	S06	C0053	E030	P007	5	0	192.7	52.7
SA04162	31/01/2025	S06	C0100	E082	P076	2	10	190.78	22.78
SA04163	18/06/2025	S11	C0272	E034	P046	4	5	2030.76	754.76
SA04164	24/10/2025	S02	C0185	E126	P018	1	15	392.26	93.26
SA04165	21/04/2026	S09	C0124	E008	P088	5	0	4362	2027
SA04166	18/01/2025	S02	C0013	E077	P080	2	20	193.28	49.28
SA04167	22/10/2025	S06	C0125	E078	P064	1	20	119.1	42.1
SA04168	7/12/2025	S03	C0262	E025	P005	1	20	209.11	59.11
SA04169	26/04/2026	S09	C0210	E117	P100	3	10	2546.07	1079.07
SA04170	7/02/2025	S03	C0044	E131	P079	3	5	959.02	428.02
SA04171	17/08/2025	S01	C0198	E057	P042	5	20	1528.8	-6.2
SA04172	26/01/2025	S11	C0117	E119	P071	3	15	1951.18	535.18
SA04173	29/04/2025	S11	C0075	E025	P029	5	20	800.68	280.68
SA04174	1/04/2026	S05	C0123	E104	P047	2	20	641.74	159.74
SA04175	15/01/2025	S06	C0170	E142	P005	5	20	1045.56	295.56
SA04176	20/05/2026	S06	C0157	E006	P034	3	10	155.76	26.76
SA04177	11/07/2025	S10	C0001	E108	P089	5	10	3101	1341
SA04178	20/02/2025	S05	C0184	E040	P058	5	15	1641.48	86.48
SA04179	16/03/2026	S01	C0194	E018	P063	5	20	885.64	10.64
SA04180	6/12/2025	S07	C0236	E062	P035	1	15	343.22	86.22
SA04181	7/10/2025	S06	C0228	E012	P065	2	15	1466.11	466.11
SA04182	22/11/2025	S03	C0228	E107	P015	1	15	52.89	11.89
SA04183	5/03/2026	S11	C0036	E077	P034	1	5	54.81	11.81
SA04184	1/03/2025	S03	C0184	E057	P005	5	20	1045.56	295.56
SA04185	15/10/2025	S04	C0246	E103	P080	1	20	96.64	24.64
SA04186	14/06/2025	S11	C0204	E076	P042	5	20	1528.8	-6.2
SA04187	16/04/2026	S08	C0093	E083	P078	3	10	2000.43	629.43
SA04188	16/10/2025	S11	C0095	E062	P097	1	20	152.06	2.06
SA04189	28/06/2025	S04	C0155	E132	P032	2	10	199.76	41.76
SA04190	8/10/2025	S02	C0233	E033	P069	1	0	548.24	127.24
SA04191	5/12/2025	S06	C0127	E102	P031	3	0	1668.78	402.78
SA04192	2/12/2025	S09	C0174	E081	P058	5	0	1931.15	376.15
SA04193	30/01/2025	S07	C0090	E128	P070	4	10	3023.46	1307.46
SA04194	16/01/2025	S03	C0143	E043	P037	5	15	3871.32	1481.32
SA04195	4/03/2025	S04	C0110	E057	P065	3	15	2199.17	699.17
SA04196	13/12/2025	S11	C0150	E092	P019	2	20	1008.1	272.1
SA04197	26/03/2025	S06	C0276	E036	P080	2	5	229.52	85.52
SA04198	20/08/2025	S01	C0144	E006	P040	5	15	540.81	130.81
SA04199	22/03/2026	S07	C0095	E024	P061	2	20	336.38	36.38
SA04200	12/04/2025	S08	C0152	E041	P054	4	5	1734.13	818.13
SA04201	15/05/2025	S01	C0155	E023	P018	5	5	2192.03	697.03
SA04202	1/07/2025	S02	C0184	E062	P071	4	15	2601.58	713.58
SA04203	20/02/2026	S07	C0108	E122	P015	5	5	295.54	90.54
SA04204	15/08/2025	S03	C0182	E009	P024	1	15	169.8	40.8
SA04205	25/08/2025	S10	C0081	E129	P100	2	0	1885.98	907.98
SA04206	2/01/2026	S01	C0095	E039	P031	1	10	500.63	78.63
SA04207	8/04/2025	S11	C0025	E028	P088	1	15	741.54	274.54
SA04208	7/09/2025	S04	C0192	E058	P017	5	5	2854.04	474.04
SA04209	14/05/2026	S02	C0032	E001	P072	4	20	1713.54	321.54
SA04210	8/07/2025	S10	C0175	E111	P049	1	0	456.5	118.5
SA04211	30/05/2025	S03	C0175	E097	P020	1	15	81.61	18.61
SA04212	7/03/2025	S09	C0189	E091	P092	3	15	1466.71	197.71
SA04213	3/01/2025	S08	C0074	E059	P020	5	10	432.04	117.04
SA04214	19/12/2025	S04	C0070	E060	P026	1	10	511.24	125.24
SA04215	25/04/2026	S08	C0274	E020	P065	1	15	733.06	233.06
SA04216	21/01/2026	S05	C0226	E074	P007	3	10	104.06	20.06
SA04217	14/01/2025	S02	C0152	E091	P077	2	15	815.34	287.34
SA04218	17/04/2025	S02	C0232	E128	P084	2	20	532.08	150.08
SA04219	15/03/2026	S06	C0030	E089	P079	4	15	1144.1	436.1
SA04220	5/03/2026	S02	C0065	E007	P075	2	15	241.86	35.86
SA04221	30/03/2025	S11	C0165	E123	P070	5	5	3989.29	1844.29
SA04222	21/02/2026	S11	C0038	E016	P008	5	0	199	34
SA04223	9/09/2025	S02	C0059	E101	P073	2	5	39.63	11.63
SA04224	29/03/2026	S01	C0198	E123	P077	4	20	1534.75	478.75
SA04225	10/12/2025	S04	C0070	E039	P055	4	5	1744.54	656.54
SA04226	7/05/2025	S09	C0183	E150	P031	2	15	945.64	101.64
SA04227	22/05/2025	S07	C0265	E073	P028	2	0	849.62	191.62
SA04228	1/03/2026	S04	C0255	E022	P053	5	10	515.3	50.3
SA04229	5/06/2025	S10	C0160	E050	P064	1	10	133.98	56.98
SA04230	30/01/2025	S04	C0233	E087	P021	1	0	169.38	77.38
SA04231	2/06/2025	S04	C0038	E054	P080	2	20	193.28	49.28
SA04232	24/03/2026	S06	C0258	E098	P015	2	10	112	30
SA04233	2/08/2025	S03	C0246	E138	P037	4	20	2914.88	1002.88
SA04234	18/05/2026	S11	C0104	E128	P079	3	0	1009.5	478.5
SA04235	15/03/2025	S06	C0108	E135	P096	4	10	2542.93	790.93
SA04236	7/04/2025	S02	C0141	E008	P097	2	0	380.14	80.14
SA04237	17/06/2025	S07	C0202	E075	P031	4	10	2002.54	314.54
SA04238	1/04/2026	S04	C0189	E017	P028	2	15	722.18	64.18
SA04239	7/07/2025	S05	C0162	E089	P026	2	15	965.67	193.67
SA04240	16/05/2026	S06	C0201	E081	P067	2	5	1168.25	198.25
SA04241	26/04/2026	S07	C0134	E136	P074	4	20	2154.66	190.66
SA04242	28/10/2025	S10	C0219	E041	P002	4	20	1364.7	352.7
SA04243	22/10/2025	S06	C0062	E006	P085	2	10	705.11	241.11
SA04244	22/05/2025	S06	C0003	E106	P010	3	15	1418.18	230.18
SA04245	5/03/2026	S06	C0197	E137	P017	5	5	2854.04	474.04
SA04246	27/05/2025	S11	C0028	E108	P032	3	0	332.94	95.94
SA04247	4/03/2026	S08	C0092	E060	P037	2	15	1548.53	592.53
SA04248	28/03/2026	S10	C0111	E066	P065	3	0	2587.26	1087.26
SA04249	16/03/2025	S03	C0057	E078	P006	3	5	1173.83	411.83
SA04250	5/01/2025	S03	C0076	E051	P024	4	10	719.14	203.14
SA04251	18/04/2026	S09	C0004	E074	P060	3	15	222.51	63.51
SA04252	20/04/2026	S03	C0192	E030	P054	3	15	1163.69	476.69
SA04253	23/02/2025	S08	C0013	E053	P029	5	10	900.76	380.76
SA04254	18/05/2025	S02	C0150	E116	P017	2	20	961.36	9.36
SA04255	6/09/2025	S04	C0228	E040	P059	5	5	2342.46	662.46
SA04256	4/10/2025	S06	C0033	E102	P088	1	20	697.92	230.92
SA04257	1/04/2026	S01	C0203	E051	P026	4	15	1931.34	387.34
SA04258	24/05/2025	S09	C0219	E052	P084	4	5	1263.69	499.69
SA04259	10/03/2025	S03	C0078	E007	P085	1	0	391.73	159.73
SA04260	27/10/2025	S09	C0138	E033	P032	1	20	88.78	9.78
SA04261	28/07/2025	S04	C0109	E109	P009	4	10	2409.95	453.95
SA04262	26/01/2026	S01	C0261	E043	P021	4	20	542.02	174.02
SA04263	20/02/2026	S08	C0044	E053	P087	5	20	735.36	100.36
SA04264	10/12/2025	S11	C0130	E074	P039	4	0	3534.48	1746.48
SA04265	17/05/2025	S01	C0190	E108	P033	4	20	1324.42	72.42
SA04266	23/02/2025	S02	C0097	E038	P055	3	20	1101.82	285.82
SA04267	14/01/2026	S02	C0111	E096	P003	3	20	474.31	42.31
SA04268	21/03/2025	S02	C0170	E075	P078	1	0	740.9	283.9
SA04269	2/05/2026	S06	C0272	E016	P082	4	0	2712.88	1116.88
SA04270	10/08/2025	S09	C0261	E148	P005	5	0	1306.95	556.95
SA04271	19/09/2025	S11	C0035	E016	P084	1	10	299.3	108.3
SA04272	6/10/2025	S04	C0033	E090	P077	3	0	1438.83	646.83
SA04273	6/06/2026	S06	C0039	E055	P094	4	15	1793.94	461.94
SA04274	19/06/2026	S11	C0053	E071	P056	3	5	1075.02	490.02
SA04275	4/05/2026	S05	C0235	E082	P034	5	5	274.03	59.03
SA04276	21/02/2025	S04	C0022	E004	P084	3	20	798.12	225.12
SA04277	13/06/2026	S06	C0196	E073	P082	1	15	576.49	177.49
SA04278	14/05/2026	S08	C0135	E010	P076	4	0	423.96	87.96
SA04279	8/02/2025	S03	C0237	E027	P001	1	20	179.08	35.08
SA04280	24/06/2026	S09	C0105	E124	P011	4	20	254.75	-9.25
SA04281	6/04/2025	S02	C0188	E133	P034	1	15	49.04	6.04
SA04282	14/06/2026	S07	C0058	E022	P080	4	15	410.72	122.72
SA04283	27/04/2026	S07	C0225	E092	P026	5	20	2272.16	342.16
SA04284	26/07/2025	S11	C0102	E041	P002	5	20	1705.88	440.88
SA04285	3/05/2026	S01	C0165	E008	P007	4	0	154.16	42.16
SA04286	1/08/2025	S06	C0098	E066	P013	3	20	1171.99	340.99
SA04287	10/03/2025	S10	C0179	E109	P096	3	20	1695.29	381.29
SA04288	3/06/2025	S09	C0190	E064	P059	3	15	1257.53	249.53
SA04289	11/09/2025	S10	C0261	E042	P050	3	5	1131.65	387.65
SA04290	2/02/2026	S07	C0073	E025	P035	3	5	1150.8	379.8
SA04291	10/12/2025	S09	C0023	E018	P023	4	15	263.4	63.4
SA04292	2/10/2025	S07	C0220	E141	P029	3	20	480.41	168.41
SA04293	2/08/2025	S01	C0104	E002	P065	4	20	2759.74	759.74
SA04294	16/12/2025	S04	C0081	E119	P041	2	20	630.21	168.21
SA04295	29/01/2026	S07	C0114	E066	P060	2	15	148.34	42.34
SA04296	15/01/2026	S01	C0085	E082	P097	3	0	570.21	120.21
SA04297	15/01/2026	S05	C0219	E028	P079	2	20	538.4	184.4
SA04298	24/04/2026	S04	C0004	E138	P033	2	0	827.76	201.76
SA04299	9/05/2025	S01	C0234	E058	P029	5	15	850.72	330.72
SA04300	11/05/2026	S08	C0241	E117	P043	5	5	288.94	78.94
SA04301	29/05/2026	S05	C0072	E082	P008	1	0	39.8	6.8
SA04302	1/06/2026	S07	C0102	E001	P061	2	15	357.41	57.41
SA04303	9/01/2025	S08	C0043	E038	P070	5	0	4199.25	2054.25
SA04304	25/05/2025	S05	C0073	E050	P056	1	0	377.2	182.2
SA04305	16/05/2026	S04	C0027	E090	P093	3	10	384.43	159.43
SA04306	26/04/2026	S02	C0219	E031	P083	4	15	1971.15	475.15
SA04307	2/05/2026	S02	C0193	E094	P001	5	20	895.4	175.4
SA04308	25/12/2025	S07	C0207	E117	P019	5	15	2677.75	837.75
SA04309	11/02/2025	S10	C0194	E135	P028	4	10	1529.32	213.32
SA04310	22/10/2025	S05	C0009	E005	P097	2	5	361.13	61.13
SA04311	5/06/2025	S03	C0145	E036	P018	5	10	2076.66	581.66
SA04312	20/07/2025	S08	C0103	E047	P049	4	10	1643.4	291.4
SA04313	19/03/2025	S05	C0125	E004	P022	2	0	895.5	415.5
SA04314	6/01/2026	S05	C0245	E063	P052	4	0	1875.84	395.84
SA04315	27/04/2025	S06	C0253	E030	P060	4	0	349.04	137.04
SA04316	8/02/2025	S02	C0023	E018	P025	1	10	310.3	37.3
SA04317	6/03/2026	S01	C0016	E130	P065	4	5	3277.2	1277.2
SA04318	15/02/2026	S06	C0107	E067	P038	1	5	623.62	293.62
SA04319	12/04/2026	S09	C0105	E057	P079	4	10	1211.4	503.4
SA04320	4/06/2026	S09	C0106	E092	P070	3	10	2267.6	980.6
SA04321	11/07/2025	S02	C0146	E147	P023	4	0	309.88	109.88
SA04322	4/04/2025	S05	C0197	E063	P021	4	15	575.89	207.89
SA04323	1/02/2026	S05	C0123	E040	P038	5	15	2789.87	1139.87
SA04324	4/04/2025	S08	C0072	E105	P053	1	5	108.78	15.78
SA04325	30/05/2025	S09	C0073	E080	P049	4	10	1643.4	291.4
SA04326	8/12/2025	S05	C0086	E128	P094	4	20	1688.42	356.42
SA04327	3/01/2025	S01	C0018	E037	P010	2	10	1001.07	209.07
SA04328	5/02/2026	S11	C0026	E023	P054	1	20	365.08	136.08
SA04329	18/01/2025	S06	C0045	E007	P033	3	15	1055.39	116.39
SA04330	14/10/2025	S04	C0074	E127	P059	5	10	2219.18	539.18
SA04331	27/07/2025	S01	C0102	E061	P086	1	15	538.06	132.06
SA04332	11/08/2025	S07	C0103	E004	P097	3	15	484.68	34.68
SA04333	28/02/2025	S01	C0027	E135	P098	1	0	224.56	80.56
SA04334	29/08/2025	S02	C0228	E134	P093	5	20	569.52	194.52
SA04335	14/11/2025	S09	C0023	E045	P063	1	0	221.41	46.41
SA04336	10/12/2025	S05	C0034	E086	P031	5	5	2642.24	532.24
SA04337	4/07/2025	S10	C0026	E059	P034	5	20	230.76	15.76
SA04338	14/08/2025	S11	C0228	E107	P085	1	10	352.56	120.56
SA04339	6/09/2025	S07	C0202	E044	P025	4	0	1379.12	287.12
SA04340	9/06/2026	S02	C0072	E036	P071	5	0	3825.85	1465.85
SA04341	10/03/2025	S06	C0156	E118	P099	4	20	477.41	157.41
SA04342	4/01/2025	S06	C0113	E019	P069	3	15	1398.01	135.01
SA04343	24/12/2025	S11	C0109	E063	P072	1	0	535.48	187.48
SA04344	20/03/2026	S08	C0104	E115	P035	1	20	323.03	66.03
SA04345	25/10/2025	S03	C0049	E143	P035	5	20	1615.16	330.16
SA04346	12/11/2025	S03	C0217	E060	P043	5	0	304.15	94.15
SA04347	31/12/2025	S11	C0015	E027	P093	4	15	484.09	184.09
SA04348	14/03/2026	S08	C0051	E131	P097	4	15	646.24	46.24
SA04349	12/02/2026	S03	C0272	E139	P074	4	15	2289.32	325.32
SA04350	30/08/2025	S07	C0279	E135	P091	2	15	722.43	198.43
SA04351	31/03/2025	S11	C0204	E042	P084	3	0	997.65	424.65
SA04352	26/06/2025	S10	C0082	E048	P052	4	15	1594.46	114.46
SA04353	22/03/2026	S08	C0264	E132	P038	4	15	2231.9	911.9
SA04354	19/07/2025	S08	C0204	E022	P040	1	20	101.8	19.8
SA04355	23/06/2025	S03	C0276	E001	P083	4	10	2087.1	591.1
SA04356	5/09/2025	S06	C0275	E028	P050	4	10	1429.45	437.45
SA04357	16/12/2025	S10	C0245	E123	P047	2	10	721.96	239.96
SA04358	21/03/2026	S06	C0254	E098	P073	4	5	79.27	23.27
SA04359	12/07/2025	S09	C0190	E137	P030	3	0	983.61	431.61
SA04360	31/01/2025	S02	C0149	E032	P062	1	10	862.82	364.82
SA04361	1/02/2026	S06	C0248	E142	P050	4	0	1588.28	596.28
SA04362	13/03/2025	S03	C0181	E102	P081	5	5	562.07	122.07
SA04363	28/03/2026	S02	C0059	E079	P007	3	0	115.62	31.62
SA04364	10/02/2025	S01	C0185	E012	P078	5	15	3148.82	863.82
SA04365	8/07/2025	S05	C0139	E047	P012	1	20	241.3	16.3
SA04366	19/05/2026	S06	C0238	E013	P063	5	15	940.99	65.99
SA04367	25/05/2025	S10	C0101	E005	P070	2	0	1679.7	821.7
SA04368	3/06/2025	S06	C0007	E017	P002	1	0	426.47	173.47
SA04369	6/02/2025	S08	C0141	E044	P007	5	15	163.79	23.79
SA04370	16/02/2026	S11	C0177	E039	P022	5	0	2238.75	1038.75
SA04371	21/08/2025	S04	C0209	E054	P039	2	5	1678.88	784.88
SA04372	17/01/2025	S07	C0087	E011	P028	1	20	339.85	10.85
SA04373	20/07/2025	S01	C0070	E067	P032	1	15	94.33	15.33
SA04374	10/03/2026	S03	C0133	E147	P093	2	15	242.05	92.05
SA04375	2/09/2025	S08	C0148	E007	P021	4	10	609.77	241.77
SA04376	5/04/2025	S11	C0142	E079	P049	3	15	1164.08	150.08
SA04377	12/01/2026	S07	C0254	E066	P029	4	20	640.54	224.54
SA04378	20/05/2026	S04	C0186	E078	P061	1	15	178.7	28.7
SA04379	13/08/2025	S05	C0170	E017	P025	3	10	930.91	111.91
SA04380	16/03/2026	S09	C0275	E108	P006	3	15	1050.27	288.27
SA04381	23/07/2025	S11	C0138	E130	P014	3	20	1303.68	430.68
SA04382	23/08/2025	S11	C0181	E141	P054	2	10	821.43	363.43
SA04383	3/03/2026	S08	C0111	E112	P010	4	5	2113.37	529.37
SA04384	15/06/2026	S06	C0124	E040	P046	4	10	1923.88	647.88
SA04385	30/04/2026	S06	C0269	E121	P056	1	15	320.62	125.62
SA04386	25/10/2025	S04	C0082	E105	P096	1	20	565.1	127.1
SA04387	12/08/2025	S11	C0129	E077	P053	5	20	458.04	-6.96
SA04388	12/12/2025	S09	C0017	E092	P005	2	15	444.36	144.36
SA04389	23/11/2025	S01	C0185	E009	P094	1	10	474.87	141.87
SA04390	3/10/2025	S07	C0238	E043	P085	5	5	1860.72	700.72
SA04391	14/04/2026	S04	C0144	E045	P095	1	0	560.86	272.86
SA04392	16/02/2025	S08	C0229	E059	P047	5	5	1905.18	700.18
SA04393	19/11/2025	S05	C0177	E002	P092	4	5	2185.68	493.68
SA04394	30/01/2025	S02	C0216	E036	P051	2	20	482.34	12.34
SA04395	26/12/2025	S02	C0182	E010	P081	3	20	283.99	19.99
SA04396	4/11/2025	S06	C0012	E048	P058	2	0	772.46	150.46
SA04397	16/11/2025	S04	C0176	E059	P064	5	0	744.35	359.35
SA04398	21/04/2026	S10	C0136	E060	P099	1	5	141.73	61.73
SA04399	5/12/2025	S04	C0041	E026	P061	2	15	357.41	57.41
SA04400	2/09/2025	S11	C0181	E148	P025	1	5	327.54	54.54
SA04401	20/06/2025	S07	C0184	E048	P033	1	10	372.49	59.49
SA04402	2/06/2025	S09	C0223	E098	P028	4	10	1529.32	213.32
SA04403	24/04/2025	S01	C0269	E094	P061	2	10	378.43	78.43
SA04404	17/07/2025	S09	C0180	E090	P023	4	5	294.39	94.39
SA04405	24/03/2025	S05	C0221	E011	P061	3	10	567.65	117.65
SA04406	26/08/2025	S06	C0049	E021	P086	5	0	3165.05	1135.05
SA04407	19/12/2025	S06	C0161	E057	P078	4	10	2667.24	839.24
SA04408	4/03/2026	S03	C0243	E048	P001	4	0	895.4	319.4
SA04409	2/03/2026	S08	C0103	E064	P053	5	0	572.55	107.55
SA04410	30/01/2026	S02	C0072	E023	P056	4	10	1357.92	577.92
SA04411	19/01/2026	S07	C0086	E109	P069	3	15	1398.01	135.01
SA04412	27/06/2025	S07	C0015	E132	P074	3	0	2019.99	546.99
SA04413	2/05/2025	S09	C0227	E101	P023	3	20	185.93	35.93
SA04414	2/03/2025	S07	C0120	E022	P089	2	0	1378.22	674.22
SA04415	4/09/2025	S01	C0121	E087	P021	5	15	719.86	259.86
SA04416	21/05/2026	S01	C0160	E086	P063	1	15	188.2	13.2
SA04417	27/05/2025	S03	C0215	E113	P016	1	10	36.24	10.24
SA04418	27/06/2025	S04	C0144	E059	P071	2	0	1530.34	586.34
SA04419	9/02/2025	S05	C0258	E089	P054	5	20	1825.4	680.4
SA04420	5/06/2025	S01	C0075	E095	P045	1	10	67.94	23.94
SA04421	15/02/2026	S05	C0188	E012	P059	5	5	2342.46	662.46
SA04422	29/06/2025	S04	C0055	E064	P100	2	20	1508.78	530.78
SA04423	28/04/2026	S06	C0190	E114	P100	3	5	2687.52	1220.52
SA04424	9/07/2025	S10	C0033	E029	P014	4	15	1846.88	682.88
SA04425	25/01/2025	S05	C0133	E050	P005	3	10	705.75	255.75
SA04426	27/07/2025	S11	C0154	E064	P063	1	20	177.13	2.13
SA04427	17/01/2026	S04	C0044	E010	P011	4	20	254.75	-9.25
SA04428	11/05/2026	S08	C0061	E028	P017	2	20	961.36	9.36
SA04429	22/02/2026	S03	C0059	E120	P065	3	0	2587.26	1087.26
SA04430	4/02/2026	S06	C0033	E116	P048	5	5	2711.25	396.25
SA04431	6/06/2026	S02	C0219	E037	P046	2	5	1015.38	377.38
SA04432	24/02/2025	S09	C0251	E059	P055	5	0	2295.45	935.45
SA04433	10/06/2025	S02	C0127	E102	P024	5	5	948.86	303.86
SA04434	26/11/2025	S08	C0112	E118	P047	5	0	2005.45	800.45
SA04435	27/04/2025	S01	C0184	E036	P064	4	15	506.16	198.16
SA04436	8/04/2026	S08	C0001	E114	P083	5	20	2319	449
SA04437	24/03/2025	S06	C0101	E015	P081	3	10	319.49	55.49
SA04438	22/11/2025	S01	C0006	E046	P008	3	10	107.46	8.46
SA04439	22/01/2026	S09	C0125	E144	P022	1	5	425.36	185.36
SA04440	5/02/2025	S04	C0159	E089	P043	4	20	194.66	26.66
SA04441	20/11/2025	S09	C0205	E116	P060	1	5	82.9	29.9
SA04442	1/09/2025	S11	C0025	E070	P098	4	0	898.24	322.24
SA04443	30/07/2025	S05	C0209	E118	P009	1	20	535.54	46.54
SA04444	12/03/2025	S09	C0075	E062	P095	3	10	1514.32	650.32
SA04445	2/06/2026	S02	C0023	E020	P089	4	20	2205.15	797.15
SA04446	16/05/2025	S08	C0089	E019	P001	2	20	358.16	70.16
SA04447	13/04/2025	S04	C0126	E072	P046	1	10	480.97	161.97
SA04448	13/04/2025	S09	C0159	E041	P014	4	0	2172.8	1008.8
SA04449	11/04/2025	S04	C0275	E141	P004	2	0	186	60
SA04450	30/08/2025	S03	C0017	E141	P041	2	10	708.98	246.98
SA04451	1/02/2026	S09	C0063	E106	P084	2	0	665.1	283.1
SA04452	10/01/2025	S04	C0276	E145	P097	2	15	323.12	23.12
SA04453	9/09/2025	S07	C0007	E120	P019	1	15	535.55	167.55
SA04454	10/11/2025	S11	C0249	E110	P004	5	20	372	57
SA04455	17/02/2025	S01	C0012	E091	P039	4	5	3357.76	1569.76
SA04456	21/09/2025	S02	C0026	E122	P076	2	0	211.98	43.98
SA04457	27/04/2025	S07	C0124	E069	P093	1	15	121.02	46.02
SA04458	29/01/2025	S11	C0273	E083	P020	5	10	432.04	117.04
SA04459	10/08/2025	S08	C0004	E136	P091	1	5	403.71	141.71
SA04460	23/04/2025	S10	C0042	E068	P061	3	0	630.72	180.72
SA04461	23/09/2025	S06	C0216	E121	P013	3	10	1318.49	487.49
SA04462	9/02/2026	S06	C0174	E100	P022	2	20	716.4	236.4
SA04463	10/07/2025	S08	C0220	E128	P074	1	20	538.66	47.66
SA04464	26/03/2026	S08	C0060	E129	P065	1	5	819.3	319.3
SA04465	25/05/2025	S07	C0124	E150	P002	5	15	1812.5	547.5
SA04466	20/04/2025	S03	C0206	E098	P089	3	15	1757.23	701.23
SA04467	13/08/2025	S01	C0191	E094	P083	4	20	1855.2	359.2
SA04468	15/04/2026	S02	C0101	E140	P068	4	5	1283.68	495.68
SA04469	21/10/2025	S01	C0085	E036	P091	5	15	1806.08	496.08
SA04470	25/01/2026	S02	C0155	E077	P027	2	10	968.06	162.06
SA04471	30/06/2025	S08	C0218	E053	P065	4	15	2932.23	932.23
SA04472	31/10/2025	S11	C0057	E019	P097	2	0	380.14	80.14
SA04473	10/04/2025	S11	C0153	E045	P030	4	15	1114.76	378.76
SA04474	10/07/2025	S05	C0262	E059	P021	1	10	152.44	60.44
SA04475	11/02/2026	S09	C0216	E054	P032	1	20	88.78	9.78
SA04476	6/05/2026	S01	C0129	E100	P098	4	10	808.42	232.42
SA04477	1/02/2026	S10	C0262	E124	P022	3	15	1141.76	421.76
SA04478	22/01/2026	S09	C0119	E001	P069	1	5	520.83	99.83
SA04479	14/08/2025	S08	C0117	E103	P039	1	10	795.26	348.26
SA04480	19/12/2025	S10	C0093	E038	P020	2	0	192.02	66.02
SA04481	21/06/2025	S08	C0030	E099	P074	5	0	3366.65	911.65
SA04482	17/08/2025	S05	C0033	E012	P081	3	20	283.99	19.99
SA04483	22/01/2026	S11	C0075	E149	P033	3	0	1241.64	302.64
